Name;n_estimators;max_depth;min_samples_split;max_features;Weighted accuracy;Precision class 0;Precision class 1;Recall class 0;Recall class 1;F1 class 0;F1 class 1;F-Beta
Random Forest;12;8;0.1353352832366127;0.8;0.00044533105574085115;0.7805626598465473;0.0018325617283950616;0.0006493371102115707;0.00024132500127013157;0.0006487973864434509;0.00021324354657687987;0.00029204170970439225
Random Forest;12;8;0.049787068367863944;0.5;0.0006218222511604788;0.8864450127877238;0.0028722426470588237;0.000567822703012999;0.0006758217993079585;0.0005674592103901683;0.000547093837535014;0.0007978451797385621
Random Forest;12;8;0.01831563888873418;0.4;0.0009135222376014534;0.9273657289002557;0.0037600267379679143;0.0005401904044545298;0.001286854070748377;0.0005398759268043781;0.0009587319172507829;0.0014817839361449907
Random Forest;12;8;0.049787068367863944;0.6;0.0006263853518956088;0.8864450127877238;0.002918956043956044;0.0005684733161971268;0.0006842973875940909;0.000568108990382141;0.0005543418006326019;0.0008080155138978668
Random Forest;12;8;0.1353352832366127;0.9;0.0004372138514721792;0.7626598465473146;0.0017094529750479846;0.0006644373182935503;0.0002099903846508081;0.0006638589573540745;0.0001870170776120872;0.00025466710987679476
Random Forest;12;8;0.049787068367863944;0.7;0.0005707813055909195;0.8746803069053708;0.0026041666666666665;0.0005746691871455577;0.0005668934240362812;0.0005742918746095823;0.00046554934823091253;0.0006720430107526882
Random Forest;12;8;0.01831563888873418;0.5;0.0009869110928082516;0.9319693094629156;0.00401536312849162;0.0005381616257088847;0.0014356605599076184;0.0005378510459608775;0.0010575441984504678;0.0016473284629709211
Random Forest;12;8;0.049787068367863944;0.8;0.0005811654904770338;0.878772378516624;0.002631578947368421;0.0005713799190888785;0.0005909510618651892;0.0005710086478894118;0.00048258181269793385;0.000699422976044763
Random Forest;12;8;0.01831563888873418;0.6;0.0009640714872858192;0.929923273657289;0.00399116847826087;0.0005399104603939445;0.0013882325141776938;0.000539597172012181;0.0010299789621318373;0.0015964673913043482
Random Forest;12;8;0.006737946999085467;0.4;0.0010867324460179936;0.9411764705882353;0.003956980519480519;0.0005290054553687585;0.0016444594366672287;0.0005287082852036388;0.0011616823543429047;0.0018621084797555386
Random Forest;12;8;0.049787068367863944;0.9;0.0005690280945942343;0.8741687979539642;0.0025953389830508473;0.0005749995962554034;0.0005630565929330652;0.0005746216289733035;0.0004626788159199282;0.0006676113139680637
Random Forest;12;8;0.006737946999085467;0.5;0.0011162232140295627;0.9406649616368287;0.00422562893081761;0.000531564342698578;0.0017008820853605473;0.00053126412840472;0.0012127365541359956;0.0019317160826594789
Random Forest;12;8;0.01831563888873418;0.7;0.0008782498146475862;0.9258312020460358;0.0035738031914893617;0.0005398857768732619;0.0012166138524219103;0.0005395711333617129;0.0009076325565687267;0.0014014914476428869
Random Forest;12;8;0.0024787521766663585;0.4;0.0010376340213501618;0.9375959079283888;0.00393021472392638;0.0005321162492568371;0.0015431517934434867;0.0005318144272288986;0.0011080781600497284;0.001756520547006203
Random Forest;12;8;0.01831563888873418;0.8;0.0009470694615243749;0.9309462915601023;0.0037745786516853934;0.0005369870482854623;0.0013571518747632874;0.0005366774827820888;0.0009982356764787817;0.0015565272790455226
Random Forest;12;8;0.006737946999085467;0.6;0.0010563477890961417;0.9375959079283888;0.004071969696969697;0.0005332649078525221;0.0015794306703397613;0.0005329617817264182;0.0011380177319041949;0.0017997656119203079
Random Forest;12;8;0.01831563888873418;0.9;0.0008092029123590371;0.919693094629156;0.003359375;0.0005434058247180743;0.001075;0.0005430849399344432;0.0008143939393939394;0.001244212962962963
Random Forest;12;8;0.006737946999085467;0.7;0.0009239003312243664;0.929923273657289;0.003666201117318436;0.0005369801512287335;0.0013108205112199994;0.0005366702533243003;0.0009655838333678185;0.001504082509669102
Random Forest;12;8;0.0024787521766663585;0.5;0.001225392210783214;0.9462915601023018;0.004387842465753425;0.0005273466283594474;0.0019234377932069808;0.0005270529138334012;0.0013372472276581867;0.002166835785557247
Random Forest;12;8;0.006737946999085467;0.8;0.0009510201047657127;0.9329923273657289;0.003654970760233918;0.0005340979366953393;0.0013679422728360862;0.0005337923635500588;0.0009953962921488118;0.0015636238546455263
Random Forest;12;8;0.0024787521766663585;0.6;0.0010755621679790581;0.9386189258312021;0.004121932515337423;0.000532696845273484;0.0016184274906846322;0.0005323946939252749;0.0011621307532228857;0.0018422044761284568
Random Forest;12;8;0.0009118819655545162;0.4;0.0011067079587126223;0.9406649616368287;0.004153481012658227;0.0005309932287535577;0.001682422688671687;0.0005306936590332199;0.0011973999315771466;0.001909646442601484
Random Forest;12;10;0.36787944117144233;0.4;0.00043633330815288934;0.7703324808184143;0.001705109126984127;0.0006561448224030324;0.0002165217939027463;0.0006555864146475243;0.0001921249720545495;0.0002623244810744811
Random Forest;12;8;0.0024787521766663585;0.7;0.0010945262412935062;0.9391304347826087;0.004217791411042945;0.0005329871432818074;0.0016560653393052052;0.0005326848272734632;0.0011891570498094646;0.0018850464406895845
Random Forest;12;8;0.006737946999085467;0.9;0.0009251948205119413;0.9294117647058824;0.0037120165745856354;0.0005378533936565861;0.0013125362473672966;0.0005375423162955789;0.0009696696358101252;0.0015074178983088876
Random Forest;12;10;0.36787944117144233;0.5;0.0005645995765444225;0.871611253196931;0.002595514950166113;0.0005773288646814324;0.0005518702884074127;0.0005769467126734268;0.00045510399126200336;0.0006550195457832462
Random Forest;12;10;0.36787944117144233;0.6;0.000563114392240912;0.8736572890025576;0.002542372881355932;0.0005746631424249438;0.0005515656420568802;0.0005742853963056771;0.00045323639110523574;0.0006539865932748377
Random Forest;12;8;0.0009118819655545162;0.5;0.0011504121403371217;0.9427109974424552;0.004261363636363636;0.0005298679642633814;0.0017709563164108617;0.0005295703095816883;0.001251042535446205;0.002005347593582888
Random Forest;12;8;0.0024787521766663585;0.8;0.0010560302315238714;0.9396419437340153;0.0038813694267515924;0.0005298461744356288;0.001582214288612114;0.0005295475726571268;0.0011240164855751216;0.0017948529141047825
Random Forest;12;10;0.36787944117144233;0.7;0.000563114392240912;0.8736572890025576;0.002542372881355932;0.0005746631424249438;0.0005515656420568802;0.0005742853963056771;0.00045323639110523574;0.0006539865932748377
Random Forest;12;8;0.0009118819655545162;0.6;0.0012200724215116338;0.9452685421994885;0.004479166666666667;0.0005290337319121564;0.0019111111111111113;0.0005287378158550388;0.001339563862928349;0.0021586345381526106
Random Forest;12;10;0.1353352832366127;0.4;0.0005022091724450201;0.8404092071611253;0.002305327868852459;0.0006013009033420693;0.00040311744154797097;0.00060087098864672;0.0003431185665268776;0.000482791176723028
Random Forest;12;8;0.0024787521766663585;0.9;0.0010027571652739535;0.9345268542199489;0.003929093567251462;0.0005349763872491146;0.0014705379432987927;0.000534670311516424;0.0010700510140599726;0.0016808956437439407
Random Forest;12;10;0.36787944117144233;0.8;0.000559743240008972;0.8726342710997442;0.0025252525252525255;0.0005753243196941675;0.0005441621603237766;0.0005749452605604064;0.00044769019838271926;0.0006454319553361087
Random Forest;12;10;0.36787944117144233;0.9;0.000559743240008972;0.8726342710997442;0.0025252525252525255;0.0005753243196941675;0.0005441621603237766;0.0005749452605604064;0.00044769019838271926;0.0006454319553361087
Random Forest;12;8;0.0009118819655545162;0.7;0.0010955083042677204;0.9396419437340153;0.004173136645962733;0.0005321299915067766;0.001658886617028664;0.0005318288107618759;0.0011870255348516217;0.0018861634558023654
Random Forest;12;10;0.1353352832366127;0.5;0.000500645746935519;0.837851662404092;0.0023101478494623657;0.0006038467025656849;0.0003974447913053532;0.0006034118186198594;0.0003391042714807142;0.0004763191442190445
Random Forest;12;8;0.0009118819655545162;0.8;0.00100081498336839;0.9360613810741688;0.003787878787878788;0.0005323921338625835;0.0014692378328741965;0.0005320895038512522;0.0010586211459573905;0.0016742005692281937
Random Forest;12;10;0.1353352832366127;0.6;0.0004851061529223802;0.8260869565217391;0.0022095959595959595;0.0006131058881322821;0.0003571064177124783;0.0006126511901745165;0.00030742204655248134;0.00042904775914484654
Random Forest;12;8;0.0009118819655545162;0.9;0.0010027571652739535;0.9345268542199489;0.003929093567251462;0.0005349763872491146;0.0014705379432987927;0.000534670311516424;0.0010700510140599726;0.0016808956437439407
Random Forest;12;10;0.049787068367863944;0.4;0.0005622086718902754;0.8721227621483376;0.00256061872909699;0.0005763250405624662;0.0005480923032180848;0.0005759444390959868;0.00045145894948266487;0.000650315867707172
Random Forest;12;10;0.1353352832366127;0.7;0.0004431499286373743;0.7764705882352941;0.0018028846153846155;0.0006527277613544746;0.00023357209592027406;0.0006521795169231562;0.000206782464846981;0.0002828054298642534
Random Forest;12;10;0.1353352832366127;0.8;0.00044533105574085115;0.7805626598465473;0.0018325617283950616;0.0006493371102115707;0.00024132500127013157;0.0006487973864434509;0.00021324354657687987;0.00029204170970439225
Random Forest;12;10;0.049787068367863944;0.5;0.00064957792808505;0.8930946291560102;0.0029675387596899225;0.0005630222103555456;0.0007361336458145544;0.0005626674950919668;0.0005898213683855747;0.0008664346743620212
Random Forest;12;10;0.01831563888873418;0.4;0.0010114231317853869;0.9345268542199489;0.003997093023255814;0.0005355558363127963;0.0014872904272579773;0.0005352490973713908;0.0010839574300354749;0.0017008906481939634
Random Forest;12;10;0.1353352832366127;0.9;0.0004370328367321183;0.7621483375959079;0.0017061781609195403;0.0006648790790219941;0.00020918659444224249;0.0006642995607597802;0.00018634027696049586;0.0002537067897278127
Random Forest;12;10;0.049787068367863944;0.6;0.0006265595285847409;0.8915601023017903;0.0027858527131782948;0.0005620548182415327;0.0006910642389279491;0.0005617007124543517;0.0005537098560354375;0.0008133876534827137
Random Forest;12;10;0.049787068367863944;0.7;0.0005898623762250193;0.878772378516624;0.00272212543554007;0.0005727002650822181;0.0006070244873678204;0.0005723272765916478;0.0004963419597565939;0.0007187129862812065
Random Forest;12;10;0.049787068367863944;0.8;0.0005810944870134342;0.8823529411764706;0.002556818181818182;0.0005671476517128187;0.0005950413223140496;0.0005667833418925832;0.0004827031375703942;0.0007029053420805998
Random Forest;12;10;0.01831563888873418;0.5;0.0011300176413692872;0.9427109974424552;0.004111842105263158;0.0005287333436804029;0.0017313019390581717;0.0005284369620293814;0.0012183235867446393;0.001958020050125313
Random Forest;12;10;0.006737946999085467;0.4;0.001220663163952809;0.9508951406649616;0.003813976377952756;0.0005193224838979301;0.001922003844007688;0.0005190390155960196;0.0012779816135548502;0.002133693078574968
Random Forest;12;10;0.049787068367863944;0.9;0.0005810944870134342;0.8823529411764706;0.002556818181818182;0.0005671476517128187;0.0005950413223140496;0.0005667833418925832;0.0004827031375703942;0.0007029053420805998
Random Forest;12;10;0.01831563888873418;0.6;0.0011391639066629362;0.9421994884910486;0.004233870967741936;0.0005301488330969441;0.0017481789802289284;0.00052985070118923;0.0012372956252761822;0.0019807583474816073
Random Forest;12;10;0.01831563888873418;0.7;0.0010563477890961417;0.9375959079283888;0.004071969696969697;0.0005332649078525221;0.0015794306703397613;0.0005329617817264182;0.0011380177319041949;0.0017997656119203079
Random Forest;12;10;0.006737946999085467;0.5;0.0015158298197104209;0.957544757033248;0.0046345338983050845;0.0005180141352553723;0.0025136455041654695;0.0005177340506383727;0.0016297262059973923;0.002766885909435872
Random Forest;12;10;0.01831563888873418;0.8;0.0009534531516112788;0.9350383631713555;0.0035251524390243903;0.0005312370587252345;0.0013756692444973231;0.000530935410603605;0.0009895164741121096;0.0015667344173441737
Random Forest;12;10;0.006737946999085467;0.6;0.0013140823836948956;0.9524296675191816;0.004183070866141733;0.0005201605513813587;0.002108004216008432;0.0005198766256265672;0.0014016572535762873;0.002340179505533836
Random Forest;12;10;0.0024787521766663585;0.4;0.0017150116860025243;0.9621483375959079;0.004918981481481482;0.0005150713829789856;0.002914951989026063;0.0005147957949311909;0.0018303186907838072;0.003173536439665472
Random Forest;12;10;0.01831563888873418;0.9;0.001028713559960089;0.9365728900255754;0.003953313253012048;0.000533258154903485;0.001524168965016693;0.0005329547055447082;0.0011000523834468305;0.0017377201112140869
Random Forest;12;10;0.006737946999085467;0.7;0.0016376922899634645;0.960613810741688;0.004786036036036036;0.0005158683068971427;0.0027595162730297863;0.0005155914242705191;0.0017503217503217503;0.003014825849471519
Random Forest;12;10;0.0024787521766663585;0.5;0.0020661381828808627;0.9687979539641943;0.005151098901098901;0.0005095254902635973;0.003622750875498128;0.0005092576534515112;0.002126905352711804;0.0038512888980178693
Random Forest;12;10;0.006737946999085467;0.8;0.0013422967666502712;0.9524296675191816;0.00436046511627907;0.0005212620027434842;0.002163331530557058;0.0005209768736071493;0.0014459573442583442;0.0024057738572574178
Random Forest;12;10;0.0024787521766663585;0.6;0.0014959240939450148;0.9560102301790281;0.004788306451612903;0.0005204642128640151;0.0024713839750260145;0.0005201810196549939;0.0016300617707618395;0.002736175115207373
Random Forest;12;10;0.006737946999085467;0.9;0.0014204428659012195;0.9539641943734015;0.004638671875;0.000521549794302439;0.0023193359375;0.0005212648092310547;0.0015462239583333333;0.0025770399305555555
Random Forest;12;10;0.0024787521766663585;0.7;0.0016577469104788584;0.9601023017902813;0.005027173913043478;0.0005177622519596074;0.0027977315689981094;0.0005174831845534717;0.0017974253096915227;0.003070029870560902
Random Forest;20;2;0.36787944117144233;0.4;0.00043587196098007487;0.7641943734015345;0.0016924564796905223;0.000662232868381439;0.00020951105357871068;0.0006616594898313033;0.0001864323833049801;0.00025402723897793953
Random Forest;12;10;0.0009118819655545162;0.4;0.0017862611974383993;0.9647058823529412;0.004734848484848485;0.0005116102430555555;0.003060912151821243;0.0005113390657894915;0.0018590816136828407;0.0032938076416337285
Random Forest;12;10;0.0009118819655545162;0.5;0.00223021042886774;0.9703324808184143;0.005555555555555556;0.0005098035737848629;0.003950617283950617;0.0005095358684242475;0.002308802308802309;0.0041928721174004195
Random Forest;12;10;0.0024787521766663585;0.8;0.001435303934159064;0.9554987212276215;0.0044825819672131145;0.0005190894592882972;0.0023515184090298308;0.0005188076090301408;0.001542393795170104;0.002598598241862675
Random Forest;20;2;0.36787944117144233;0.5;0.0005629419562652265;0.8710997442455243;0.0025869205298013247;0.0005776623433010333;0.0005482215692294198;0.0005772795253223341;0.00045235768827126986;0.0006507976175600816
Random Forest;12;10;0.0009118819655545162;0.6;0.0015739356047939383;0.9585677749360614;0.004807692307692308;0.0005180224258929391;0.0026298487836949377;0.0005177426310774324;0.0016999575010624736;0.002891844997108155
Random Forest;12;10;0.0009118819655545162;0.7;0.00160503980287739;0.9595907928388747;0.004797149122807018;0.0005169432561087344;0.0026931363496460452;0.0005166649224176392;0.0017248176621328603;0.002952091767881242
Random Forest;20;2;0.36787944117144233;0.6;0.000559743240008972;0.8726342710997442;0.0025252525252525255;0.0005753243196941675;0.0005441621603237766;0.0005749452605604064;0.00044769019838271926;0.0006454319553361087
Random Forest;20;2;0.1353352832366127;0.4;0.00045966629983517444;0.8061381074168797;0.001980126728110599;0.0006273323448337629;0.0002920002548365861;0.0006268445377817022;0.00025447411766883207;0.0003520225294418843
Random Forest;20;2;0.36787944117144233;0.7;0.000559743240008972;0.8726342710997442;0.0025252525252525255;0.0005753243196941675;0.0005441621603237766;0.0005749452605604064;0.00044769019838271926;0.0006454319553361087
Random Forest;12;10;0.0024787521766663585;0.9;0.001537271714215434;0.9580562659846548;0.004674145299145299;0.0005177459998385672;0.0025567974285923005;0.0005174663543265906;0.0016527364593662936;0.0028115159694107068
Random Forest;12;10;0.0009118819655545162;0.8;0.0014949297072584943;0.9570332480818414;0.004595588235294118;0.0005182825484764543;0.002471576866040534;0.0005180020238347377;0.0016072002571520412;0.0027233115468409588
Random Forest;20;2;0.36787944117144233;0.8;0.000559743240008972;0.8726342710997442;0.0025252525252525255;0.0005753243196941675;0.0005441621603237766;0.0005749452605604064;0.00044769019838271926;0.0006454319553361087
Random Forest;20;2;0.1353352832366127;0.5;0.0005548261381453088;0.8710997442455243;0.0025;0.0005763189429572843;0.0005333333333333334;0.0005759379028690703;0.0004395604395604396;0.0006329113924050633
Random Forest;20;2;0.36787944117144233;0.9;0.000559743240008972;0.8726342710997442;0.0025252525252525255;0.0005753243196941675;0.0005441621603237766;0.0005749452605604064;0.00044769019838271926;0.0006454319553361087
Random Forest;20;2;0.1353352832366127;0.6;0.0005548261381453088;0.8710997442455243;0.0025;0.0005763189429572843;0.0005333333333333334;0.0005759379028690703;0.0004395604395604396;0.0006329113924050633
Random Forest;12;10;0.0009118819655545162;0.9;0.0015818566981168093;0.959079283887468;0.004755434782608696;0.0005172105606948662;0.0026465028355387526;0.000516931790643452;0.0017002671848433326;0.0029040823099900433
Random Forest;20;2;0.049787068367863944;0.4;0.00045966629983517444;0.8061381074168797;0.001980126728110599;0.0006273323448337629;0.0002920002548365861;0.0006268445377817022;0.00025447411766883207;0.0003520225294418843
Random Forest;20;2;0.1353352832366127;0.7;0.0005589114696507589;0.8710997442455243;0.002543604651162791;0.0005769900566622531;0.0005408328826392645;0.0005766081289218579;0.00044600191143676337;0.0006419191548675812
Random Forest;20;2;0.049787068367863944;0.5;0.0005548261381453088;0.8710997442455243;0.0025;0.0005763189429572843;0.0005333333333333334;0.0005759379028690703;0.0004395604395604396;0.0006329113924050633
Random Forest;20;2;0.01831563888873418;0.4;0.00045966629983517444;0.8061381074168797;0.001980126728110599;0.0006273323448337629;0.0002920002548365861;0.0006268445377817022;0.00025447411766883207;0.0003520225294418843
Random Forest;20;2;0.1353352832366127;0.8;0.0005548261381453088;0.8710997442455243;0.0025;0.0005763189429572843;0.0005333333333333334;0.0005759379028690703;0.0004395604395604396;0.0006329113924050633
Random Forest;20;2;0.049787068367863944;0.6;0.0005548261381453088;0.8710997442455243;0.0025;0.0005763189429572843;0.0005333333333333334;0.0005759379028690703;0.0004395604395604396;0.0006329113924050633
Random Forest;20;2;0.1353352832366127;0.9;0.0005589114696507589;0.8710997442455243;0.002543604651162791;0.0005769900566622531;0.0005408328826392645;0.0005766081289218579;0.00044600191143676337;0.0006419191548675812
Random Forest;20;2;0.049787068367863944;0.7;0.0005589114696507589;0.8710997442455243;0.002543604651162791;0.0005769900566622531;0.0005408328826392645;0.0005766081289218579;0.00044600191143676337;0.0006419191548675812
Random Forest;20;2;0.01831563888873418;0.5;0.0005548261381453088;0.8710997442455243;0.0025;0.0005763189429572843;0.0005333333333333334;0.0005759379028690703;0.0004395604395604396;0.0006329113924050633
Random Forest;20;2;0.049787068367863944;0.8;0.0005548261381453088;0.8710997442455243;0.0025;0.0005763189429572843;0.0005333333333333334;0.0005759379028690703;0.0004395604395604396;0.0006329113924050633
Random Forest;20;2;0.01831563888873418;0.6;0.0005548261381453088;0.8710997442455243;0.0025;0.0005763189429572843;0.0005333333333333334;0.0005759379028690703;0.0004395604395604396;0.0006329113924050633
Random Forest;20;2;0.006737946999085467;0.4;0.00045966629983517444;0.8061381074168797;0.001980126728110599;0.0006273323448337629;0.0002920002548365861;0.0006268445377817022;0.00025447411766883207;0.0003520225294418843
Random Forest;20;2;0.049787068367863944;0.9;0.0005589114696507589;0.8710997442455243;0.002543604651162791;0.0005769900566622531;0.0005408328826392645;0.0005766081289218579;0.00044600191143676337;0.0006419191548675812
Random Forest;20;2;0.01831563888873418;0.7;0.0005589114696507589;0.8710997442455243;0.002543604651162791;0.0005769900566622531;0.0005408328826392645;0.0005766081289218579;0.00044600191143676337;0.0006419191548675812
Random Forest;20;2;0.006737946999085467;0.5;0.0005548261381453088;0.8710997442455243;0.0025;0.0005763189429572843;0.0005333333333333334;0.0005759379028690703;0.0004395604395604396;0.0006329113924050633
Random Forest;20;2;0.0024787521766663585;0.4;0.00045966629983517444;0.8061381074168797;0.001980126728110599;0.0006273323448337629;0.0002920002548365861;0.0006268445377817022;0.00025447411766883207;0.0003520225294418843
Random Forest;20;2;0.006737946999085467;0.6;0.0005548261381453088;0.8710997442455243;0.0025;0.0005763189429572843;0.0005333333333333334;0.0005759379028690703;0.0004395604395604396;0.0006329113924050633
Random Forest;20;2;0.01831563888873418;0.8;0.0005548261381453088;0.8710997442455243;0.0025;0.0005763189429572843;0.0005333333333333334;0.0005759379028690703;0.0004395604395604396;0.0006329113924050633
Random Forest;20;2;0.01831563888873418;0.9;0.0005589114696507589;0.8710997442455243;0.002543604651162791;0.0005769900566622531;0.0005408328826392645;0.0005766081289218579;0.00044600191143676337;0.0006419191548675812
Random Forest;20;2;0.0024787521766663585;0.5;0.0005548261381453088;0.8710997442455243;0.0025;0.0005763189429572843;0.0005333333333333334;0.0005759379028690703;0.0004395604395604396;0.0006329113924050633
Random Forest;20;2;0.006737946999085467;0.7;0.0005589114696507589;0.8710997442455243;0.002543604651162791;0.0005769900566622531;0.0005408328826392645;0.0005766081289218579;0.00044600191143676337;0.0006419191548675812
Random Forest;20;2;0.006737946999085467;0.8;0.0005548261381453088;0.8710997442455243;0.0025;0.0005763189429572843;0.0005333333333333334;0.0005759379028690703;0.0004395604395604396;0.0006329113924050633
Random Forest;20;2;0.0024787521766663585;0.6;0.0005548261381453088;0.8710997442455243;0.0025;0.0005763189429572843;0.0005333333333333334;0.0005759379028690703;0.0004395604395604396;0.0006329113924050633
Random Forest;20;2;0.0009118819655545162;0.4;0.00045966629983517444;0.8061381074168797;0.001980126728110599;0.0006273323448337629;0.0002920002548365861;0.0006268445377817022;0.00025447411766883207;0.0003520225294418843
Random Forest;20;2;0.0024787521766663585;0.7;0.0005589114696507589;0.8710997442455243;0.002543604651162791;0.0005769900566622531;0.0005408328826392645;0.0005766081289218579;0.00044600191143676337;0.0006419191548675812
Random Forest;20;2;0.006737946999085467;0.9;0.0005589114696507589;0.8710997442455243;0.002543604651162791;0.0005769900566622531;0.0005408328826392645;0.0005766081289218579;0.00044600191143676337;0.0006419191548675812
Random Forest;20;2;0.0009118819655545162;0.5;0.0005548261381453088;0.8710997442455243;0.0025;0.0005763189429572843;0.0005333333333333334;0.0005759379028690703;0.0004395604395604396;0.0006329113924050633
Random Forest;20;2;0.0024787521766663585;0.8;0.0005548261381453088;0.8710997442455243;0.0025;0.0005763189429572843;0.0005333333333333334;0.0005759379028690703;0.0004395604395604396;0.0006329113924050633
Random Forest;20;4;0.36787944117144233;0.4;0.00043587196098007487;0.7641943734015345;0.0016924564796905223;0.000662232868381439;0.00020951105357871068;0.0006616594898313033;0.0001864323833049801;0.00025402723897793953
Random Forest;20;2;0.0009118819655545162;0.6;0.0005548261381453088;0.8710997442455243;0.0025;0.0005763189429572843;0.0005333333333333334;0.0005759379028690703;0.0004395604395604396;0.0006329113924050633
Random Forest;20;2;0.0009118819655545162;0.7;0.0005589114696507589;0.8710997442455243;0.002543604651162791;0.0005769900566622531;0.0005408328826392645;0.0005766081289218579;0.00044600191143676337;0.0006419191548675812
Random Forest;20;2;0.0024787521766663585;0.9;0.0005589114696507589;0.8710997442455243;0.002543604651162791;0.0005769900566622531;0.0005408328826392645;0.0005766081289218579;0.00044600191143676337;0.0006419191548675812
Random Forest;20;4;0.36787944117144233;0.5;0.0005629419562652265;0.8710997442455243;0.0025869205298013247;0.0005776623433010333;0.0005482215692294198;0.0005772795253223341;0.00045235768827126986;0.0006507976175600816
Random Forest;20;4;0.36787944117144233;0.6;0.000559743240008972;0.8726342710997442;0.0025252525252525255;0.0005753243196941675;0.0005441621603237766;0.0005749452605604064;0.00044769019838271926;0.0006454319553361087
Random Forest;20;2;0.0009118819655545162;0.8;0.0005548261381453088;0.8710997442455243;0.0025;0.0005763189429572843;0.0005333333333333334;0.0005759379028690703;0.0004395604395604396;0.0006329113924050633
Random Forest;20;4;0.36787944117144233;0.7;0.000559743240008972;0.8726342710997442;0.0025252525252525255;0.0005753243196941675;0.0005441621603237766;0.0005749452605604064;0.00044769019838271926;0.0006454319553361087
Random Forest;20;4;0.36787944117144233;0.8;0.000559743240008972;0.8726342710997442;0.0025252525252525255;0.0005753243196941675;0.0005441621603237766;0.0005749452605604064;0.00044769019838271926;0.0006454319553361087
Random Forest;20;2;0.0009118819655545162;0.9;0.0005589114696507589;0.8710997442455243;0.002543604651162791;0.0005769900566622531;0.0005408328826392645;0.0005766081289218579;0.00044600191143676337;0.0006419191548675812
Random Forest;20;4;0.1353352832366127;0.4;0.0004977195312736002;0.837851662404092;0.002274258760107817;0.0006031141012348006;0.0003923249613123997;0.0006026802714931127;0.0003346035876940236;0.0004701310098414092
Random Forest;20;4;0.36787944117144233;0.9;0.000559743240008972;0.8726342710997442;0.0025252525252525255;0.0005753243196941675;0.0005441621603237766;0.0005749452605604064;0.00044769019838271926;0.0006454319553361087
Random Forest;20;4;0.1353352832366127;0.5;0.00050719997795512;0.8398976982097187;0.0023712737127371273;0.0006031221303948577;0.0004112778255153825;0.0006026893452084912;0.0003504884933375893;0.0004927322000492731
Random Forest;20;4;0.1353352832366127;0.6;0.0004980268291094654;0.8363171355498721;0.0022916666666666667;0.0006049425471078196;0.0003911111111111111;0.0006045052835980153;0.0003340926347760061;0.0004688832054560955
Random Forest;20;4;0.049787068367863944;0.4;0.0004890661630879047;0.830690537084399;0.002226360103626943;0.0006089948996677153;0.0003691374265080942;0.000608548761093649;0.0003166378814047208;0.0004430567370401877
Random Forest;20;4;0.1353352832366127;0.7;0.0004430014118649902;0.7800511508951407;0.001800411522633745;0.0006489115944119564;0.00023709122931802403;0.0006483722243291368;0.00020950243172465394;0.00028691817093764863
Random Forest;20;4;0.049787068367863944;0.5;0.0005490067779608981;0.8588235294117647;0.0026355421686746986;0.000589957234249565;0.0005080563216722311;0.0005895522492875512;0.00042594620907873915;0.0006058717629137239
Random Forest;20;4;0.1353352832366127;0.8;0.0004366371817584243;0.7662404092071611;0.001705653021442495;0.0006604833432979018;0.00021279102021894676;0.0006599145106742714;0.0001891885500386823;0.0002579437461538745
Random Forest;20;4;0.01831563888873418;0.4;0.000519189070560022;0.8475703324808184;0.0024344900849858357;0.0005969975024823855;0.0004413806386376586;0.0005965772952834389;0.0003736387660409915;0.0005278027284522138
Random Forest;20;4;0.049787068367863944;0.6;0.00046874783505076924;0.8127877237851663;0.0020734597156398106;0.000623037324601662;0.0003144583454998765;0.0006225601050633844;0.0002730481930060656;0.0003787141033132074
Random Forest;20;4;0.1353352832366127;0.9;0.0004321243760657847;0.7437340153452685;0.0015961021505376345;0.0006811832725000128;0.00018306547963155664;0.0006805599501234743;0.00016422916018393667;0.00022245326139897344
Random Forest;20;4;0.049787068367863944;0.7;0.00045799330912573024;0.7989769820971867;0.001979166666666667;0.000634505136769979;0.0002814814814814815;0.0006340016462936475;0.0002464332036316472;0.0003397711015736767
Random Forest;20;4;0.01831563888873418;0.5;0.0006144985008858053;0.878772378516624;0.0029863481228668944;0.0005766888793706505;0.0006523081224009599;0.0005763106790905563;0.0005353677307100315;0.0007731645625545357
Random Forest;20;4;0.01831563888873418;0.6;0.00048299610962766575;0.8245524296675192;0.0021929824561403508;0.0006142356348117665;0.00035175658444356505;0.0006137784115247177;0.00030313364404531846;0.00042274360600295924
Random Forest;20;4;0.049787068367863944;0.8;0.00045210814131139244;0.7913043478260869;0.0019153225806451612;0.0006406019919533433;0.00026361429066944155;0.000640083810844683;0.00023172144642966033;0.00031855677016967343
Random Forest;20;4;0.006737946999085467;0.4;0.0005258216240497797;0.8506393861892583;0.002476585014409222;0.0005948667612920949;0.00045677648680746456;0.0005944510514419996;0.00038564827474985453;0.0005458038599248973
Random Forest;20;4;0.01831563888873418;0.7;0.000480278466698215;0.8225063938618926;0.0021712158808933004;0.0006157484560337222;0.00034480847736270774;0.0006152878364711865;0.0002975542106577542;0.00041455195816578525
Random Forest;20;4;0.006737946999085467;0.5;0.0006250925833684407;0.8813299232736573;0.0030381944444444445;0.0005750308457492272;0.0006751543209876543;0.0005746559068490446;0.0005523989898989899;0.0007995248538011694
